,secid,date,symbol,symbol_flag,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,open_interest,impl_volatility,delta,gamma,vega,theta,optionid,cfadj,ss_flag,root,suffix
263,108105.0,2017-06-26,SPX 170818P1980000,1,2017-08-18,2017-06-20,P,1980000.0,1.05,1.3,0.0,548.0,0.255504,-0.013781,0.00015,32.39819,-29.21812,115843637.0,1.0,0,,
264,108105.0,2017-06-26,SPX 170818P1985000,1,2017-08-18,2017-06-20,P,1985000.0,1.05,1.35,0.0,5.0,0.253554,-0.014142,0.000154,33.12941,-29.65157,116206448.0,1.0,0,,
265,108105.0,2017-06-26,SPX 170818P1990000,1,2017-08-18,2017-06-26,P,1990000.0,1.1,1.35,63.0,680.0,0.251586,-0.014509,0.000159,33.86819,-30.07948,115843638.0,1.0,0,,
266,108105.0,2017-06-26,SPX 170818P1995000,1,2017-08-18,2017-06-21,P,1995000.0,1.15,1.4,0.0,7.0,0.250316,-0.015107,0.000165,35.06495,-30.98714,116206449.0,1.0,0,,
267,108105.0,2017-06-26,SPX 170818P2000000,1,2017-08-18,2017-06-26,P,2000000.0,1.15,1.4,10.0,16429.0,0.247593,-0.01526,0.000169,35.36948,-30.9187,115666583.0,1.0,0,,
268,108105.0,2017-06-26,SPX 170818P2005000,1,2017-08-18,,P,2005000.0,1.2,1.45,0.0,0.0,0.246258,-0.015871,0.000175,36.582,-31.8083,116206450.0,1.0,0,,
269,108105.0,2017-06-26,SPX 170818P2010000,1,2017-08-18,2017-06-16,P,2010000.0,1.2,1.5,0.0,806.0,0.244204,-0.016262,0.00018,37.3535,-32.21064,115843639.0,1.0,0,,
270,108105.0,2017-06-26,SPX 170818P2015000,1,2017-08-18,2017-06-22,P,2015000.0,1.25,1.5,0.0,5.0,0.242134,-0.01666,0.000186,38.13406,-32.60747,116206451.0,1.0,0,,
271,108105.0,2017-06-26,SPX 170818P2020000,1,2017-08-18,2017-06-26,P,2020000.0,1.3,1.55,625.0,925.0,0.240687,-0.017293,0.000193,39.36919,-33.46479,115843640.0,1.0,0,,
272,108105.0,2017-06-26,SPX 170818P2025000,1,2017-08-18,2017-06-26,P,2025000.0,1.3,1.6,60.0,2167.0,0.238573,-0.017705,0.000199,40.16874,-33.84727,115666584.0,1.0,0,,
273,108105.0,2017-06-26,SPX 170818P2030000,1,2017-08-18,2017-06-20,P,2030000.0,1.35,1.6,0.0,1332.0,0.236444,-0.018124,0.000204,40.97836,-34.22424,115843641.0,1.0,0,,
274,108105.0,2017-06-26,SPX 170818P2035000,1,2017-08-18,2017-06-20,P,2035000.0,1.4,1.65,0.0,32.0,0.234896,-0.018782,0.000212,42.24024,-35.04992,116206452.0,1.0,0,,
275,108105.0,2017-06-26,SPX 170818P2040000,1,2017-08-18,2017-06-21,P,2040000.0,1.45,1.7,0.0,785.0,0.233306,-0.019447,0.00022,43.50991,-35.86183,115843642.0,1.0,0,,
276,108105.0,2017-06-26,SPX 170818P2045000,1,2017-08-18,2017-06-19,P,2045000.0,1.5,1.75,0.0,31.0,0.231674,-0.020122,0.000228,44.78805,-36.66012,116206453.0,1.0,0,,
277,108105.0,2017-06-26,SPX 170818P2050000,1,2017-08-18,2017-06-26,P,2050000.0,1.5,1.75,100.0,2615.0,0.228907,-0.020344,0.000233,45.20618,-36.56409,115666585.0,1.0,0,,
278,108105.0,2017-06-26,SPX 170818P2055000,1,2017-08-18,2017-06-21,P,2055000.0,1.55,1.85,0.0,2.0,0.227764,-0.02127,0.000243,46.94202,-37.78153,116206454.0,1.0,0,,
279,108105.0,2017-06-26,SPX 170818P2060000,1,2017-08-18,2017-06-22,P,2060000.0,1.6,1.85,0.0,526.0,0.225514,-0.021742,0.00025,47.82117,-38.11247,115843643.0,1.0,0,,
280,108105.0,2017-06-26,SPX 170818P2065000,1,2017-08-18,2017-06-22,P,2065000.0,1.65,1.9,0.0,11.0,0.223763,-0.022457,0.000259,49.1446,-38.86662,116206455.0,1.0,0,,
281,108105.0,2017-06-26,SPX 170818P2070000,1,2017-08-18,2017-06-23,P,2070000.0,1.7,1.95,0.0,229.0,0.221977,-0.023183,0.000268,50.47959,-39.60754,115843644.0,1.0,0,,
282,108105.0,2017-06-26,SPX 170818P2075000,1,2017-08-18,2017-06-26,P,2075000.0,1.75,2.05,10.0,5110.0,0.220639,-0.024154,0.000279,52.25089,-40.75383,115666586.0,1.0,0,,
283,108105.0,2017-06-26,SPX 170818P2080000,1,2017-08-18,2017-06-26,P,2080000.0,1.8,2.05,1.0,530.0,0.218307,-0.02467,0.000287,53.18696,-41.04998,115843645.0,1.0,0,,
284,108105.0,2017-06-26,SPX 170818P2085000,1,2017-08-18,2017-06-23,P,2085000.0,1.85,2.1,0.0,37.0,0.216426,-0.025432,0.000297,54.56075,-41.75159,116206456.0,1.0,0,,
285,108105.0,2017-06-26,SPX 170818P2090000,1,2017-08-18,2017-06-23,P,2090000.0,1.9,2.15,0.0,354.0,0.214514,-0.026207,0.000308,55.94891,-42.44019,115843646.0,1.0,0,,
286,108105.0,2017-06-26,SPX 170818P2095000,1,2017-08-18,2017-06-23,P,2095000.0,1.95,2.25,0.0,237.0,0.213008,-0.027231,0.00032,57.76887,-43.5175,116206457.0,1.0,0,,
287,108105.0,2017-06-26,SPX 170818P2100000,1,2017-08-18,2017-06-26,P,2100000.0,2.1,2.25,196.0,10504.0,0.21145,-0.02827,0.000333,59.59901,-44.57247,115666587.0,1.0,0,,
288,108105.0,2017-06-26,SPX 170818P2105000,1,2017-08-18,2017-06-26,P,2105000.0,2.05,2.35,1.0,16.0,0.209023,-0.028854,0.000342,60.62058,-44.82164,116206458.0,1.0,0,,
289,108105.0,2017-06-26,SPX 170818P2110000,1,2017-08-18,2017-06-26,P,2110000.0,2.15,2.4,3.0,200.0,0.207393,-0.029924,0.000355,62.48212,-45.8428,115843647.0,1.0,0,,
290,108105.0,2017-06-26,SPX 170818P2115000,1,2017-08-18,2017-06-23,P,2115000.0,2.2,2.5,0.0,105.0,0.205716,-0.031012,0.000369,64.35707,-46.84208,116206459.0,1.0,0,,
291,108105.0,2017-06-26,SPX 170818P2120000,1,2017-08-18,2017-06-22,P,2120000.0,2.25,2.55,0.0,548.0,0.203616,-0.031881,0.000382,65.84383,-47.44101,115843648.0,1.0,0,,
292,108105.0,2017-06-26,SPX 170818P2125000,1,2017-08-18,2017-06-26,P,2125000.0,2.35,2.6,30.0,4725.0,0.201862,-0.033005,0.000396,67.75251,-48.4018,115666588.0,1.0,0,,
293,108105.0,2017-06-26,SPX 170818P2130000,1,2017-08-18,2017-06-26,P,2130000.0,2.4,2.7,1.0,207.0,0.200067,-0.034148,0.000411,69.6781,-49.34106,115843649.0,1.0,0,,
294,108105.0,2017-06-26,SPX 170818P2135000,1,2017-08-18,2017-06-26,P,2135000.0,2.45,2.75,28.0,33.0,0.197882,-0.035074,0.000425,71.22615,-49.89329,116206460.0,1.0,0,,
295,108105.0,2017-06-26,SPX 170818P2140000,1,2017-08-18,2017-06-26,P,2140000.0,2.55,2.85,6.0,724.0,0.196358,-0.036497,0.000442,73.58492,-51.15526,115843650.0,1.0,0,,
296,108105.0,2017-06-26,SPX 170818P2145000,1,2017-08-18,2017-06-26,P,2145000.0,2.6,2.9,10.0,33.0,0.194114,-0.037466,0.000457,75.17857,-51.67374,116206461.0,1.0,0,,
297,108105.0,2017-06-26,SPX 170818P2150000,1,2017-08-18,2017-06-26,P,2150000.0,2.7,3.0,182.0,10179.0,0.192498,-0.038936,0.000475,77.57441,-52.88397,115666589.0,1.0,0,,
298,108105.0,2017-06-26,SPX 170818P2155000,1,2017-08-18,2017-06-23,P,2155000.0,2.8,3.1,0.0,35.0,0.190829,-0.04043,0.000495,79.98656,-54.06323,116206462.0,1.0,0,,
299,108105.0,2017-06-26,SPX 170818P2160000,1,2017-08-18,2017-06-26,P,2160000.0,2.85,3.2,27.0,4060.0,0.188803,-0.041713,0.000513,82.03786,-54.86984,115843651.0,1.0,0,,
300,108105.0,2017-06-26,SPX 170818P2165000,1,2017-08-18,2017-06-23,P,2165000.0,2.95,3.3,0.0,16.0,0.187042,-0.043262,0.000533,84.49211,-55.99274,116206463.0,1.0,0,,
301,108105.0,2017-06-26,SPX 170818P2170000,1,2017-08-18,2017-06-26,P,2170000.0,3.0,3.4,35.0,346.0,0.184944,-0.044601,0.000552,86.59498,-56.75223,115843652.0,1.0,0,,
302,108105.0,2017-06-26,SPX 170818P2175000,1,2017-08-18,2017-06-26,P,2175000.0,3.1,3.4,53.0,8448.0,0.182532,-0.04573,0.000571,88.35418,-57.16049,115666590.0,1.0,0,,
303,108105.0,2017-06-26,SPX 170818P2180000,1,2017-08-18,2017-06-26,P,2180000.0,3.2,3.6,54.0,1992.0,0.181203,-0.047851,0.000597,91.62627,-58.85503,115843653.0,1.0,0,,
304,108105.0,2017-06-26,SPX 170818P2185000,1,2017-08-18,2017-06-23,P,2185000.0,3.3,3.7,0.0,72.0,0.179266,-0.049527,0.00062,94.18165,-59.86065,116206464.0,1.0,0,,
305,108105.0,2017-06-26,SPX 170818P2190000,1,2017-08-18,2017-06-26,P,2190000.0,3.5,3.8,33.0,1948.0,0.177801,-0.051717,0.000647,97.48308,-61.46354,115843654.0,1.0,0,,
306,108105.0,2017-06-26,SPX 170818P2195000,1,2017-08-18,2017-06-23,P,2195000.0,3.6,3.9,0.0,55.0,0.175767,-0.053467,0.000672,100.0924,-62.39898,116206465.0,1.0,0,,
307,108105.0,2017-06-26,SPX 170818P2200000,1,2017-08-18,2017-06-26,P,2200000.0,3.8,4.1,74.0,26433.0,0.17466,-0.056209,0.000703,104.1272,-64.51685,115666591.0,1.0,0,,
308,108105.0,2017-06-26,SPX 170818P2205000,1,2017-08-18,2017-06-26,P,2205000.0,3.8,4.2,1.0,73.0,0.172053,-0.05757,0.000728,106.1067,-64.77676,116206466.0,1.0,0,,
309,108105.0,2017-06-26,SPX 170818P2210000,1,2017-08-18,2017-06-26,P,2210000.0,3.9,4.3,99.0,4222.0,0.169891,-0.05945,0.000756,108.8172,-65.61099,115843655.0,1.0,0,,
310,108105.0,2017-06-26,SPX 170818P2215000,1,2017-08-18,2017-06-26,P,2215000.0,4.1,4.5,30.0,20045.0,0.168582,-0.06233,0.00079,112.9167,-67.57207,116206467.0,1.0,0,,
311,108105.0,2017-06-26,SPX 170818P2220000,1,2017-08-18,2017-06-23,P,2220000.0,4.2,4.6,0.0,752.0,0.166325,-0.064311,0.000821,115.6998,-68.32687,115843656.0,1.0,0,,
312,108105.0,2017-06-26,SPX 170818P2225000,1,2017-08-18,2017-06-26,P,2225000.0,4.3,4.7,232.0,23868.0,0.164033,-0.066345,0.000853,118.528,-69.04974,115666592.0,1.0,0,,
313,108105.0,2017-06-26,SPX 170818P2230000,1,2017-08-18,2017-06-26,P,2230000.0,4.5,4.9,65.0,365.0,0.162525,-0.069388,0.000891,122.7039,-70.84197,115843657.0,1.0,0,,
314,108105.0,2017-06-26,SPX 170818P2235000,1,2017-08-18,2017-06-26,P,2235000.0,4.7,5.1,28.0,158.0,0.160937,-0.072489,0.00093,126.8933,-72.56248,116206468.0,1.0,0,,
315,108105.0,2017-06-26,SPX 170818P2240000,1,2017-08-18,2017-06-26,P,2240000.0,4.8,5.2,11.0,450.0,0.158505,-0.074711,0.000967,129.8558,-73.1554,115843658.0,1.0,0,,
316,108105.0,2017-06-26,SPX 170818P2245000,1,2017-08-18,2017-06-26,P,2245000.0,5.0,5.4,37.0,117.0,0.15679,-0.077947,0.001009,134.1119,-74.75556,116206469.0,1.0,0,,
317,108105.0,2017-06-26,SPX 170818P2250000,1,2017-08-18,2017-06-26,P,2250000.0,5.2,5.6,1175.0,25088.0,0.155001,-0.081255,0.001053,138.3944,-76.28441,115666593.0,1.0,0,,
318,108105.0,2017-06-26,SPX 170818P2255000,1,2017-08-18,2017-06-23,P,2255000.0,5.4,5.8,0.0,49.0,0.153143,-0.08464,0.001099,142.708,-77.74197,116206470.0,1.0,0,,
319,108105.0,2017-06-26,SPX 170818P2260000,1,2017-08-18,2017-06-26,P,2260000.0,5.6,6.0,296.0,7957.0,0.151216,-0.088108,0.001147,147.0572,-79.12811,115843659.0,1.0,0,,
320,108105.0,2017-06-26,SPX 170818P2265000,1,2017-08-18,2017-06-26,P,2265000.0,5.8,6.2,4.0,165.0,0.149223,-0.091666,0.001197,151.4466,-80.44239,116206471.0,1.0,0,,
321,108105.0,2017-06-26,SPX 170818P2270000,1,2017-08-18,2017-06-26,P,2270000.0,6.0,6.5,1562.0,4188.0,0.147485,-0.095781,0.001251,156.4351,-82.15175,115843660.0,1.0,0,,
322,108105.0,2017-06-26,SPX 170818P2275000,1,2017-08-18,2017-06-26,P,2275000.0,6.3,6.7,137.0,22528.0,0.145665,-0.099996,0.001308,161.4487,-83.7678,115666594.0,1.0,0,,
323,108105.0,2017-06-26,SPX 170818P2280000,1,2017-08-18,2017-06-26,P,2280000.0,6.5,7.0,5753.0,6613.0,0.143765,-0.104317,0.001366,166.4933,-85.29031,115843661.0,1.0,0,,
324,108105.0,2017-06-26,SPX 170818P2285000,1,2017-08-18,2017-06-26,P,2285000.0,6.8,7.2,1.0,559.0,0.141788,-0.108756,0.001428,171.5747,-86.71878,116206472.0,1.0,0,,
325,108105.0,2017-06-26,SPX 170818P2290000,1,2017-08-18,2017-06-26,P,2290000.0,7.1,7.5,42.0,1912.0,0.140018,-0.113768,0.001493,177.1963,-88.47738,115843662.0,1.0,0,,
326,108105.0,2017-06-26,SPX 170818P2295000,1,2017-08-18,2017-06-23,P,2295000.0,7.4,7.8,0.0,1266.0,0.138157,-0.11891,0.001561,182.8389,-90.11967,116206473.0,1.0,0,,
327,108105.0,2017-06-26,SPX 170818P2300000,1,2017-08-18,2017-06-26,P,2300000.0,7.7,8.1,1868.0,26522.0,0.136208,-0.124193,0.001633,188.5095,-91.64504,115666595.0,1.0,0,,
328,108105.0,2017-06-26,SPX 170818P2305000,1,2017-08-18,2017-06-26,P,2305000.0,8.0,8.5,498.0,49.0,0.134429,-0.130066,0.001709,194.6654,-93.4453,116206474.0,1.0,0,,
329,108105.0,2017-06-26,SPX 170818P2310000,1,2017-08-18,2017-06-26,P,2310000.0,8.3,8.8,113.0,2597.0,0.132301,-0.13567,0.001787,200.3986,-94.72348,115843663.0,1.0,0,,
330,108105.0,2017-06-26,SPX 170818P2315000,1,2017-08-18,2017-06-26,P,2315000.0,8.7,9.2,121.0,574.0,0.130574,-0.142309,0.001871,207.0191,-96.62508,116206475.0,1.0,0,,
331,108105.0,2017-06-26,SPX 170818P2320000,1,2017-08-18,2017-06-26,P,2320000.0,9.1,9.6,245.0,7451.0,0.128737,-0.149129,0.001958,213.633,-98.36301,115843664.0,1.0,0,,
332,108105.0,2017-06-26,SPX 170818P2325000,1,2017-08-18,2017-06-26,P,2325000.0,9.5,10.0,362.0,14586.0,0.126792,-0.15615,0.00205,220.2489,-99.93604,115666596.0,1.0,0,,
333,108105.0,2017-06-26,SPX 170818P2330000,1,2017-08-18,2017-06-26,P,2330000.0,9.9,10.4,629.0,4641.0,0.124742,-0.163393,0.002146,226.8753,-101.3422,115843665.0,1.0,0,,
334,108105.0,2017-06-26,SPX 170818P2335000,1,2017-08-18,2017-06-26,P,2335000.0,10.4,10.9,44.0,308.0,0.123016,-0.171678,0.002246,234.2149,-103.2387,116206476.0,1.0,0,,
335,108105.0,2017-06-26,SPX 170818P2340000,1,2017-08-18,2017-06-26,P,2340000.0,10.9,11.4,218.0,7781.0,0.121161,-0.180206,0.002352,241.5098,-104.9222,115843666.0,1.0,0,,
336,108105.0,2017-06-26,SPX 170818P2345000,1,2017-08-18,2017-06-26,P,2345000.0,11.3,11.9,45.0,20088.0,0.118981,-0.188624,0.002464,248.4604,-106.0813,116206477.0,1.0,0,,
337,108105.0,2017-06-26,SPX 170818P2350000,1,2017-08-18,2017-06-26,P,2350000.0,11.9,12.5,616.0,29525.0,0.117275,-0.198478,0.002579,256.2906,-107.9382,115666597.0,1.0,0,,
338,108105.0,2017-06-26,SPX 170818P2355000,1,2017-08-18,2017-06-26,P,2355000.0,12.5,13.0,81.0,847.0,0.115234,-0.208272,0.002701,263.7548,-109.2432,116206478.0,1.0,0,,
339,108105.0,2017-06-26,SPX 170818P2360000,1,2017-08-18,2017-06-26,P,2360000.0,13.1,13.7,356.0,5272.0,0.11343,-0.219129,0.002826,271.6687,-110.8582,115843667.0,1.0,0,,
340,108105.0,2017-06-26,SPX 170818P2365000,1,2017-08-18,2017-06-26,P,2365000.0,13.7,14.4,65.0,1064.0,0.111475,-0.230349,0.002958,279.4606,-112.1813,116206479.0,1.0,0,,
341,108105.0,2017-06-26,SPX 170818P2370000,1,2017-08-18,2017-06-26,P,2370000.0,14.4,15.1,123.0,2109.0,0.109543,-0.242306,0.003095,287.3448,-113.4659,115843668.0,1.0,0,,
342,108105.0,2017-06-26,SPX 170818P2375000,1,2017-08-18,2017-06-26,P,2375000.0,15.1,15.8,1908.0,18998.0,0.107452,-0.254706,0.00324,295.0758,-114.4268,115666598.0,1.0,0,,
343,108105.0,2017-06-26,SPX 170818P2380000,1,2017-08-18,2017-06-26,P,2380000.0,15.9,16.6,25.0,3999.0,0.105533,-0.268208,0.003388,302.9914,-115.5376,115843669.0,1.0,0,,
344,108105.0,2017-06-26,SPX 170818P2385000,1,2017-08-18,2017-06-26,P,2385000.0,16.7,17.5,1.0,66.0,0.103597,-0.28251,0.00354,310.8199,-116.5025,116206480.0,1.0,0,,
345,108105.0,2017-06-26,SPX 170818P2390000,1,2017-08-18,2017-06-26,P,2390000.0,17.6,18.4,71.0,2854.0,0.101633,-0.29764,0.003698,318.4952,-117.2849,115843670.0,1.0,0,,
346,108105.0,2017-06-26,SPX 170818P2395000,1,2017-08-18,2017-06-26,P,2395000.0,18.5,19.2,20.0,1357.0,0.099321,-0.313148,0.00387,325.7296,-117.4153,116206481.0,1.0,0,,
347,108105.0,2017-06-26,SPX 170818P2400000,1,2017-08-18,2017-06-26,P,2400000.0,19.6,20.4,2602.0,25432.0,0.097719,-0.330761,0.004023,333.1876,-118.3586,115666599.0,1.0,0,,
348,108105.0,2017-06-26,SPX 170818P2405000,1,2017-08-18,2017-06-26,P,2405000.0,20.6,21.5,24.0,227.0,0.09559,-0.348603,0.004196,339.9381,-118.3551,116206482.0,1.0,0,,
349,108105.0,2017-06-26,SPX 170818P2410000,1,2017-08-18,2017-06-26,P,2410000.0,21.8,22.6,116.0,2396.0,0.093526,-0.367645,0.004368,346.2671,-118.2047,115843671.0,1.0,0,,
350,108105.0,2017-06-26,SPX 170818P2415000,1,2017-08-18,2017-06-26,P,2415000.0,23.1,23.9,8.0,251.0,0.091645,-0.388034,0.004533,352.0598,-118.0333,116206483.0,1.0,0,,
351,108105.0,2017-06-26,SPX 170818P2420000,1,2017-08-18,2017-06-26,P,2420000.0,24.4,25.2,197.0,7148.0,0.0895,-0.409333,0.004707,357.0423,-117.2114,115843672.0,1.0,0,,
352,108105.0,2017-06-26,SPX 170818P2425000,1,2017-08-18,2017-06-26,P,2425000.0,25.8,26.7,1974.0,22873.0,0.087496,-0.431992,0.00487,361.1607,-116.244,115666600.0,1.0,0,,
353,108105.0,2017-06-26,SPX 170818P2430000,1,2017-08-18,2017-06-26,P,2430000.0,27.4,28.2,149.0,3508.0,0.085469,-0.455883,0.005028,364.1981,-114.8798,115843673.0,1.0,0,,
354,108105.0,2017-06-26,SPX 170818P2435000,1,2017-08-18,2017-06-26,P,2435000.0,29.0,29.9,363.0,4282.0,0.083396,-0.481038,0.005178,365.9603,-113.0559,116206484.0,1.0,0,,
355,108105.0,2017-06-26,SPX 170818P2440000,1,2017-08-18,2017-06-26,P,2440000.0,30.8,31.7,128.0,2113.0,0.08139,-0.507471,0.005309,366.2324,-110.8817,115843674.0,1.0,0,,
356,108105.0,2017-06-26,SPX 170818P2445000,1,2017-08-18,2017-06-26,P,2445000.0,32.8,33.7,48.0,440.0,0.079563,-0.535024,0.00541,364.7943,-108.4682,116206485.0,1.0,0,,
357,108105.0,2017-06-26,SPX 170818P2450000,1,2017-08-18,2017-06-26,P,2450000.0,35.0,35.8,350.0,3107.0,0.077755,-0.563602,0.005485,361.4382,-105.5857,115666601.0,1.0,0,,
358,108105.0,2017-06-26,SPX 170818P2455000,1,2017-08-18,2017-06-26,P,2455000.0,37.1,38.0,6.0,26.0,0.075523,-0.593697,0.005559,355.8322,-101.6354,116206486.0,1.0,0,,
359,108105.0,2017-06-26,SPX 170818P2460000,1,2017-08-18,2017-06-26,P,2460000.0,39.3,40.5,32.0,1529.0,0.073387,-0.624774,0.005591,347.7775,-97.27245,115843675.0,1.0,0,,
360,108105.0,2017-06-26,SPX 170818P2465000,1,2017-08-18,2017-06-26,P,2465000.0,41.9,43.1,61.0,250.0,0.071475,-0.656272,0.005567,337.2103,-92.66777,116206487.0,1.0,0,,
361,108105.0,2017-06-26,SPX 170818P2470000,1,2017-08-18,2017-06-26,P,2470000.0,44.7,46.3,72.0,233.0,0.070245,-0.686492,0.005454,324.7268,-88.49288,115843676.0,1.0,0,,
362,108105.0,2017-06-26,SPX 170818P2475000,1,2017-08-18,2017-06-26,P,2475000.0,47.7,49.3,19.0,203.0,0.068483,-0.718023,0.005326,309.1576,-83.11875,115666602.0,1.0,0,,
363,108105.0,2017-06-26,SPX 170818P2480000,1,2017-08-18,2017-06-26,P,2480000.0,50.9,52.5,24.0,181.0,0.066777,-0.749204,0.005143,291.0775,-77.39912,115843677.0,1.0,0,,
364,108105.0,2017-06-26,SPX 170818P2485000,1,2017-08-18,2017-06-22,P,2485000.0,54.3,56.0,0.0,25.0,0.065314,-0.778972,0.004899,271.1744,-71.68933,116206488.0,1.0,0,,
365,108105.0,2017-06-26,SPX 170818P2490000,1,2017-08-18,2017-06-26,P,2490000.0,57.9,59.6,1.0,36.0,0.063756,-0.808098,0.004608,249.0158,-65.5855,115843678.0,1.0,0,,
366,108105.0,2017-06-26,SPX 170818P2495000,1,2017-08-18,2017-06-21,P,2495000.0,60.4,64.8,0.0,17.0,0.062533,-0.834604,0.004271,226.3431,-59.83892,116146850.0,1.0,0,,
367,108105.0,2017-06-26,SPX 170818P2500000,1,2017-08-18,2017-06-26,P,2500000.0,64.3,67.0,11.0,1100.0,0.056351,-0.879805,0.003799,181.4161,-46.59821,115666603.0,1.0,0,,
368,108105.0,2017-06-26,SPX 170818P2505000,1,2017-08-18,,P,2505000.0,68.0,73.0,0.0,0.0,0.058648,-0.888062,0.003465,172.2427,-46.21841,116206489.0,1.0,0,,
369,108105.0,2017-06-26,SPX 170818P2510000,1,2017-08-18,2017-06-16,P,2510000.0,72.4,77.5,0.0,22.0,0.058296,-0.905336,0.003075,151.9417,-42.02237,115843679.0,1.0,0,,
370,108105.0,2017-06-26,SPX 170818P2515000,1,2017-08-18,2017-06-23,P,2515000.0,76.6,82.0,0.0,1.0,0.056504,-0.925823,0.002624,125.6781,-36.07195,116206490.0,1.0,0,,
371,108105.0,2017-06-26,SPX 170818P2520000,1,2017-08-18,2017-06-21,P,2520000.0,81.3,86.6,0.0,1.0,0.056261,-0.938497,0.002266,108.0427,-32.58921,115843680.0,1.0,0,,
372,108105.0,2017-06-26,SPX 170818P2525000,1,2017-08-18,2017-06-26,P,2525000.0,85.7,91.2,2.0,27.0,0.053569,-0.956608,0.001775,80.57836,-26.58532,115666604.0,1.0,0,,
373,108105.0,2017-06-26,SPX 170818P2530000,1,2017-08-18,,P,2530000.0,90.7,96.3,0.0,0.0,0.056725,-0.956118,0.001692,81.36292,-27.56268,115843681.0,1.0,0,,
374,108105.0,2017-06-26,SPX 170818P2535000,1,2017-08-18,,P,2535000.0,95.2,100.8,0.0,0.0,0.051362,-0.975761,0.001094,47.64381,-20.15354,116206491.0,1.0,0,,
375,108105.0,2017-06-26,SPX 170818P2540000,1,2017-08-18,2017-06-16,P,2540000.0,99.8,105.6,0.0,2.0,0.04403,-0.990813,0.000456,17.01277,-14.33161,115843682.0,1.0,0,,
376,108105.0,2017-06-26,SPX 170818P2545000,1,2017-08-18,,P,2545000.0,105.1,110.8,0.0,0.0,0.054941,-0.978544,0.00091,42.39684,-19.64916,116206492.0,1.0,0,,
377,108105.0,2017-06-26,SPX 170818P2550000,1,2017-08-18,2017-06-26,P,2550000.0,109.9,115.7,1.0,7.0,0.053029,-0.985228,0.000648,29.11665,-16.91863,115666605.0,1.0,0,,
378,108105.0,2017-06-26,SPX 170818P2555000,1,2017-08-18,,P,2555000.0,114.4,120.3,0.0,0.0,,,,,,116206493.0,1.0,0,,
379,108105.0,2017-06-26,SPX 170818P2560000,1,2017-08-18,,P,2560000.0,119.3,125.2,0.0,0.0,,,,,,115843683.0,1.0,0,,
380,108105.0,2017-06-26,SPX 170818P2565000,1,2017-08-18,,P,2565000.0,124.4,130.2,0.0,0.0,,,,,,116206494.0,1.0,0,,
381,108105.0,2017-06-26,SPX 170818P2570000,1,2017-08-18,,P,2570000.0,129.6,135.4,0.0,0.0,,,,,,115843684.0,1.0,0,,
382,108105.0,2017-06-26,SPX 170818P2575000,1,2017-08-18,2017-06-26,P,2575000.0,134.5,140.4,1.0,0.0,,,,,,115666606.0,1.0,0,,
383,108105.0,2017-06-26,SPX 170818P2580000,1,2017-08-18,,P,2580000.0,139.0,145.0,0.0,0.0,,,,,,115843685.0,1.0,0,,
384,108105.0,2017-06-26,SPX 170818P2585000,1,2017-08-18,,P,2585000.0,144.0,150.0,0.0,0.0,,,,,,116206495.0,1.0,0,,
385,108105.0,2017-06-26,SPX 170818P2590000,1,2017-08-18,,P,2590000.0,149.4,155.3,0.0,0.0,,,,,,115843686.0,1.0,0,,
386,108105.0,2017-06-26,SPX 170818P2595000,1,2017-08-18,,P,2595000.0,153.9,159.9,0.0,0.0,,,,,,116206496.0,1.0,0,,
387,108105.0,2017-06-26,SPX 170818P2600000,1,2017-08-18,,P,2600000.0,158.9,164.9,0.0,0.0,,,,,,115666607.0,1.0,0,,
388,108105.0,2017-06-26,SPX 170818P2605000,1,2017-08-18,,P,2605000.0,164.3,170.2,0.0,0.0,,,,,,116206497.0,1.0,0,,
389,108105.0,2017-06-26,SPX 170818P2610000,1,2017-08-18,,P,2610000.0,169.0,174.9,0.0,0.0,,,,,,115843687.0,1.0,0,,
390,108105.0,2017-06-26,SPX 170818P2615000,1,2017-08-18,,P,2615000.0,173.8,179.9,0.0,0.0,,,,,,116206498.0,1.0,0,,
391,108105.0,2017-06-26,SPX 170818P2620000,1,2017-08-18,,P,2620000.0,178.9,184.8,0.0,0.0,,,,,,115843688.0,1.0,0,,
392,108105.0,2017-06-26,SPX 170818P2625000,1,2017-08-18,,P,2625000.0,183.7,189.8,0.0,0.0,,,,,,116100844.0,1.0,0,,
393,108105.0,2017-06-26,SPX 170818P2630000,1,2017-08-18,,P,2630000.0,189.1,195.1,0.0,0.0,,,,,,115843689.0,1.0,0,,
394,108105.0,2017-06-26,SPX 170818P2640000,1,2017-08-18,,P,2640000.0,199.1,205.0,0.0,0.0,,,,,,115843690.0,1.0,0,,
395,108105.0,2017-06-26,SPX 170818P2650000,1,2017-08-18,,P,2650000.0,209.0,215.0,0.0,0.0,,,,,,115666608.0,1.0,0,,
396,108105.0,2017-06-26,SPX 170818P2660000,1,2017-08-18,,P,2660000.0,218.7,224.6,0.0,0.0,,,,,,116100845.0,1.0,0,,
397,108105.0,2017-06-26,SPX 170818P2670000,1,2017-08-18,,P,2670000.0,228.7,234.6,0.0,0.0,,,,,,116139801.0,1.0,0,,
398,108105.0,2017-06-26,SPX 170818P2675000,1,2017-08-18,,P,2675000.0,233.5,239.6,0.0,0.0,,,,,,116100846.0,1.0,0,,
