,secid,date,symbol,symbol_flag,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,open_interest,impl_volatility,delta,gamma,vega,theta,optionid,cfadj,ss_flag,root,suffix
666,108105.0,2017-12-19,SPXW 180216C2940000,1,2018-02-16,,C,2940000.0,0.3,0.4,0.0,0.0,0.098133,0.009968,0.000253,28.40072,-8.808129,118489393.0,1.0,0,,
667,108105.0,2017-12-19,SPXW 180216C2950000,1,2018-02-16,2017-12-18,C,2950000.0,0.3,0.4,0.0,324.0,0.10128,0.009691,0.000239,27.7098,-8.867997,117935384.0,1.0,0,,
668,108105.0,2017-12-19,SPXW 180216C3000000,1,2018-02-16,2017-12-19,C,3000000.0,0.15,0.25,4.0,163.0,0.109403,0.005436,0.000133,16.64477,-5.750689,117778832.0,1.0,0,,
669,108105.0,2017-12-19,SPXW 180216C3100000,1,2018-02-16,2017-11-14,C,3100000.0,0.0,0.15,0.0,5.0,0.124826,0.001955,4.7e-05,6.636671,-2.614146,117778833.0,1.0,0,,
670,108105.0,2017-12-19,SPXW 180216C3200000,1,2018-02-16,,C,3200000.0,0.0,0.1,0.0,0.0,0.144239,0.001175,2.5e-05,4.17148,-1.89765,117778834.0,1.0,0,,
671,108105.0,2017-12-19,SPXW 180216C3300000,1,2018-02-16,,C,3300000.0,0.0,0.1,0.0,0.0,0.166952,0.001027,1.9e-05,3.688866,-1.941602,117778835.0,1.0,0,,
672,108105.0,2017-12-19,SPXW 180216P1100000,1,2018-02-16,2017-11-21,P,1100000.0,0.0,0.1,0.0,859.0,0.66988,-0.000258,1e-06,1.02834,-2.165602,117778836.0,1.0,0,,
673,108105.0,2017-12-19,SPXW 180216P1200000,1,2018-02-16,2017-11-21,P,1200000.0,0.0,0.1,0.0,582.0,0.607033,-0.000285,2e-06,1.127166,-2.150891,117778837.0,1.0,0,,
674,108105.0,2017-12-19,SPXW 180216P1300000,1,2018-02-16,2017-11-21,P,1300000.0,0.0,0.1,0.0,374.0,0.549178,-0.000315,2e-06,1.236565,-2.134607,117778838.0,1.0,0,,
675,108105.0,2017-12-19,SPXW 180216P1325000,1,2018-02-16,2017-11-21,P,1325000.0,0.0,0.1,0.0,209.0,0.535399,-0.000323,2e-06,1.265841,-2.13028,117778839.0,1.0,0,,
676,108105.0,2017-12-19,SPXW 180216P1350000,1,2018-02-16,2017-11-09,P,1350000.0,0.0,0.15,0.0,100.0,0.538163,-0.00047,3e-06,1.792462,-3.031994,117778840.0,1.0,0,,
677,108105.0,2017-12-19,SPXW 180216P1375000,1,2018-02-16,2017-12-14,P,1375000.0,0.0,0.15,0.0,10.0,0.524499,-0.000482,3e-06,1.835108,-3.025257,117778841.0,1.0,0,,
678,108105.0,2017-12-19,SPXW 180216P1400000,1,2018-02-16,2017-11-22,P,1400000.0,0.0,0.15,0.0,246.0,0.511075,-0.000494,3e-06,1.879051,-3.018355,117778842.0,1.0,0,,
679,108105.0,2017-12-19,SPXW 180216P1425000,1,2018-02-16,,P,1425000.0,0.0,0.15,0.0,0.0,0.497882,-0.000507,3e-06,1.924366,-3.011282,117778843.0,1.0,0,,
680,108105.0,2017-12-19,SPXW 180216P1450000,1,2018-02-16,,P,1450000.0,0.05,0.15,0.0,0.0,0.496191,-0.000666,4e-06,2.474309,-3.858566,117778844.0,1.0,0,,
681,108105.0,2017-12-19,SPXW 180216P1475000,1,2018-02-16,2017-12-08,P,1475000.0,0.05,0.15,0.0,24.0,0.483165,-0.000683,5e-06,2.534612,-3.848747,117778845.0,1.0,0,,
682,108105.0,2017-12-19,SPXW 180216P1500000,1,2018-02-16,2017-12-11,P,1500000.0,0.05,0.2,0.0,584.0,0.479152,-0.000848,6e-06,3.092741,-4.657087,117778846.0,1.0,0,,
683,108105.0,2017-12-19,SPXW 180216P1525000,1,2018-02-16,2017-12-08,P,1525000.0,0.05,0.2,0.0,75.0,0.466325,-0.000871,6e-06,3.169148,-4.644279,117778847.0,1.0,0,,
684,108105.0,2017-12-19,SPXW 180216P1550000,1,2018-02-16,2017-12-08,P,1550000.0,0.1,0.2,0.0,148.0,0.460858,-0.001044,7e-06,3.742347,-5.419797,117778848.0,1.0,0,,
685,108105.0,2017-12-19,SPXW 180216P1575000,1,2018-02-16,2017-12-14,P,1575000.0,0.1,0.2,0.0,25.0,0.448246,-0.001072,7e-06,3.836342,-5.40373,117778849.0,1.0,0,,
686,108105.0,2017-12-19,SPXW 180216P1600000,1,2018-02-16,2017-12-14,P,1600000.0,0.1,0.25,0.0,100.0,0.441804,-0.001255,9e-06,4.430152,-6.150247,117778850.0,1.0,0,,
687,108105.0,2017-12-19,SPXW 180216P1625000,1,2018-02-16,2017-12-14,P,1625000.0,0.15,0.25,0.0,177.0,0.434634,-0.001443,1e-05,5.033028,-6.87356,117778851.0,1.0,0,,
688,108105.0,2017-12-19,SPXW 180216P1650000,1,2018-02-16,2017-12-14,P,1650000.0,0.15,0.25,0.0,28.0,0.422285,-0.001484,1.1e-05,5.163096,-6.85064,117778852.0,1.0,0,,
689,108105.0,2017-12-19,SPXW 180216P1675000,1,2018-02-16,2017-11-03,P,1675000.0,0.15,0.25,0.0,2.0,0.410108,-0.001526,1.1e-05,5.298294,-6.827088,117778853.0,1.0,0,,
690,108105.0,2017-12-19,SPXW 180216P1700000,1,2018-02-16,,P,1700000.0,0.2,0.25,0.0,0.0,0.40249,-0.001733,1.3e-05,5.948531,-7.522264,117778854.0,1.0,0,,
691,108105.0,2017-12-19,SPXW 180216P1725000,1,2018-02-16,,P,1725000.0,0.25,0.35,0.0,0.0,0.401505,-0.002265,1.7e-05,7.586142,-9.569141,117778855.0,1.0,0,,
692,108105.0,2017-12-19,SPXW 180216P1750000,1,2018-02-16,2017-12-04,P,1750000.0,0.25,0.4,0.0,2.0,0.392519,-0.002492,1.8e-05,8.270875,-10.19895,117778856.0,1.0,0,,
693,108105.0,2017-12-19,SPXW 180216P1775000,1,2018-02-16,2017-12-04,P,1775000.0,0.3,0.4,0.0,114.0,0.383353,-0.002729,2e-05,8.978448,-10.81244,117778857.0,1.0,0,,
694,108105.0,2017-12-19,SPXW 180216P1800000,1,2018-02-16,2017-12-19,P,1800000.0,0.35,0.5,1.0,200.0,0.378951,-0.003298,2.5e-05,10.64799,-12.67512,117778858.0,1.0,0,,
695,108105.0,2017-12-19,SPXW 180216P1810000,1,2018-02-16,2017-12-19,P,1810000.0,0.35,0.45,1.0,0.0,0.371753,-0.003178,2.4e-05,10.29728,-12.02464,117935385.0,1.0,0,,
696,108105.0,2017-12-19,SPXW 180216P1820000,1,2018-02-16,2017-12-19,P,1820000.0,0.4,0.45,1.0,110.0,0.369326,-0.00338,2.6e-05,10.88631,-12.62921,117935386.0,1.0,0,,
697,108105.0,2017-12-19,SPXW 180216P1825000,1,2018-02-16,2017-10-27,P,1825000.0,0.4,0.5,0.0,90.0,0.36917,-0.003564,2.7e-05,11.41472,-13.23648,117778859.0,1.0,0,,
698,108105.0,2017-12-19,SPXW 180216P1830000,1,2018-02-16,2017-11-09,P,1830000.0,0.4,0.55,0.0,168.0,0.368907,-0.003747,2.8e-05,11.94038,-13.83597,117935387.0,1.0,0,,
699,108105.0,2017-12-19,SPXW 180216P1840000,1,2018-02-16,2017-11-13,P,1840000.0,0.45,0.55,0.0,22.0,0.366134,-0.003955,3e-05,12.53383,-14.41418,117935388.0,1.0,0,,
700,108105.0,2017-12-19,SPXW 180216P1850000,1,2018-02-16,2017-11-09,P,1850000.0,0.45,0.55,0.0,79.0,0.36133,-0.004006,3.1e-05,12.67607,-14.3862,117778860.0,1.0,0,,
701,108105.0,2017-12-19,SPXW 180216P1860000,1,2018-02-16,2017-11-22,P,1860000.0,0.5,0.6,0.0,86.0,0.360314,-0.004382,3.3e-05,13.73581,-15.54468,117935389.0,1.0,0,,
702,108105.0,2017-12-19,SPXW 180216P1870000,1,2018-02-16,2017-11-20,P,1870000.0,0.5,0.6,0.0,58.0,0.355511,-0.004438,3.4e-05,13.89353,-15.51327,117935390.0,1.0,0,,
